ID,X_begin,Y_begin,Z_begin,X_end,Y_end,Z_end,dCL,sigmaz0,NumLanes,Emis_g_m_s,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom,KPH,FRC,LANES,TruckRoute,METERS,NetworkID,hist_rel_10,hist_rel_22,FFS
1,678648.8845,4164383.39,30.2,678652.1507,4164383.46,30,0,2,1,4.79672818213716e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,678652.1507,4164383.46,30,678664.421,4164383.725,29.6,0,2,1,1.0098010524658e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,678664.421,4164383.725,29.6,678676.2499,4164383.98,29.2,0,2,1,6.99418208813636e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,678676.2499,4164383.98,29.2,678684.636,4164384.161,29,0,2,1,8.50962883345255e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,678684.636,4164384.161,29,678687.5491,4164384.224,28.9,0,2,1,2.2020383848815e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,678687.5491,4164384.224,28.9,678696.6391,4164384.531,28.6,0,2,1,1.27471092246083e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,678696.6391,4164384.531,28.6,678701.4036,4164384.745,28.5,0,2,1,1.92230323674065e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,678701.4036,4164384.745,28.5,678707.757,4164384.993,28.3,0,2,1,1.29688039716673e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,678707.757,4164384.993,28.3,678711.1091,4164385.176,28.2,0,2,1,2.53679467561169e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,678711.1091,4164385.176,28.2,678714.7284,4164385.254,28.2,0,2,1,2.55791739885625e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,678714.7284,4164385.254,28.2,678716.5822,4164385.294,28.2,0,2,1,4.35764098154118e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,678716.5822,4164385.294,28.2,678719.0539,4164385.348,28,0,2,1,6.24908738882128e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,678719.0539,4164385.348,28,678720.378,4164385.376,27.9,0,2,1,2.09304473779981e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,678720.378,4164385.376,27.9,678722.6708,4164385.537,27.7,0,2,1,1.92886130806589e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,678722.6708,4164385.537,27.7,678723.9066,4164385.563,27.6,0,2,1,3.37047548399105e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,678723.9066,4164385.563,27.6,678727.9649,4164385.762,27.5,0,2,1,1.40243523154407e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,678727.9649,4164385.762,27.5,678730.0811,4164385.918,27.4,0,2,1,2.26891699850472e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,678730.0811,4164385.918,27.4,678736.7948,4164385.841,27.2,0,2,1,6.41642269400431e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,678736.7948,4164385.841,27.2,678740.24,4164385.805,27.1,0,2,1,9.74822830367747e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,678740.24,4164385.805,27.1,678748.8003,4164386.1,26.9,0,2,1,4.37687396486157e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,678748.8003,4164386.1,26.9,678753.3023,4164386.198,26.8,0,2,1,6.59384193774943e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,678753.3023,4164386.198,26.8,678763.7164,4164386.533,26.6,0,2,1,3.70390614978883e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,678763.7164,4164386.533,26.6,678769.1871,4164386.762,26.5,0,2,1,4.27289095961025e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,678769.1871,4164386.762,26.5,678780.5722,4164387.119,26.4,0,2,1,2.2210214153378e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,678780.5722,4164387.119,26.4,678786.5726,4164387.36,26.3,0,2,1,2.84716134881646e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,678786.5726,4164387.36,26.3,678798.9287,4164387.737,26.1,0,2,1,2.31325189629249e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,678798.9287,4164387.737,26.1,678805.3728,4164387.876,26,0,2,1,5.25876577291015e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,678805.3728,4164387.876,26,678818.9672,4164388.17,25.8,0,2,1,2.73548587922997e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,678818.9672,4164388.17,25.8,678833.1772,4164388.588,25.6,0,2,1,2.52505922582683e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,678833.1772,4164388.588,25.6,678844.0326,4164388.933,25.5,0,2,1,3.01986018415623e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,678844.0326,4164388.933,25.5,678847.7402,4164389.013,25.5,0,2,1,7.28070863754142e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,678847.7402,4164389.013,25.5,678862.5705,4164389.333,25.5,0,2,1,2.00219479514821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,678862.5705,4164389.333,25.5,678870.2504,4164389.499,25.5,0,2,1,4.15270010779253e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,678870.2504,4164389.499,25.5,678885.4314,4164389.938,25.5,0,2,1,1.9292419463925e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,678885.4314,4164389.938,25.5,678893.3738,4164390.221,25.5,0,2,1,3.96355412528053e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,678893.3738,4164390.221,25.5,678908.7337,4164390.552,25.6,0,2,1,1.44495263341778e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,678908.7337,4164390.552,25.6,678916.7668,4164390.726,25.7,0,2,1,2.72538682373741e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,678916.7668,4164390.726,25.7,678932.0384,4164391.056,25.7,0,2,1,2.21928273386943e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,678932.0384,4164391.056,25.7,678939.9832,4164391.227,25.7,0,2,1,4.42954554161657e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,678939.9832,4164391.227,25.7,678955.3407,4164391.67,25.6,0,2,1,2.15435471733937e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,678955.3407,4164391.67,25.6,678963.3738,4164391.844,25.5,0,2,1,3.64629308684258e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,678963.3738,4164391.844,25.5,678978.7337,4164392.175,25.4,0,2,1,1.73784792395607e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,678978.7337,4164392.175,25.4,678986.7668,4164392.349,25.3,0,2,1,3.23561810502919e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,678986.7668,4164392.349,25.3,679002.1291,4164392.57,25.4,0,2,1,1.71176789655109e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,679002.1291,4164392.57,25.4,679010.1621,4164392.744,25.4,0,2,1,3.48478125415929e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,679010.1621,4164392.744,25.4,679025.2548,4164393.181,25,0,2,1,1.80080870041815e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,679025.2548,4164393.181,25,679033.1114,4164393.351,24.8,0,2,1,3.5873796291482e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,679033.1114,4164393.351,24.8,679048.3854,4164393.57,24.9,0,2,1,1.85258601998107e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,679048.3854,4164393.57,24.9,679056.4185,4164393.743,25,0,2,1,3.80807239419803e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,679056.4185,4164393.743,25,679071.2439,4164394.286,24.9,0,2,1,2.04910679444941e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,679071.2439,4164394.286,24.9,679086.2484,4164394.721,24.8,0,2,1,1.7786872398826e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,679086.2484,4164394.721,24.8,679097.2828,4164394.96,24.7,0,2,1,2.54587582851961e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,679097.2828,4164394.96,24.7,679101.0786,4164395.042,24.6,0,2,1,4.94991259145508e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,679101.0786,4164395.042,24.6,679115.1144,4164395.345,24.3,0,2,1,1.09668819279484e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,679115.1144,4164395.345,24.3,679122.4413,4164395.504,24.2,0,2,1,1.34529361115268e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,679122.4413,4164395.504,24.2,679135.8639,4164395.572,24.9,0,2,1,5.69894795984764e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,679135.8639,4164395.572,24.9,679148.4015,4164395.732,25.4,0,2,1,6.58246083658339e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,679148.4015,4164395.732,25.4,679156.7852,4164396.025,25.6,0,2,1,1.99016949746632e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,679156.7852,4164396.025,25.6,679159.6983,4164396.088,25.7,0,2,1,6.61982259083312e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
