ID,X_begin,Y_begin,Z_begin,X_end,Y_end,Z_end,dCL,sigmaz0,NumLanes,Emis_g_m_s,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom,KPH,FRC,LANES,TruckRoute,METERS,NetworkID,hist_rel_10,hist_rel_22,FFS
687,629795.0637,4267843.456,8.9,629802.6725,4267820.38,9.1,0,2,1,8.23091514055016e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,629802.6725,4267820.38,9.1,629810.1961,4267797.192,9.2,0,2,1,4.10200807053188e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,629810.1961,4267797.192,9.2,629817.5454,4267774.001,9.1,0,2,1,4.11052745142653e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,629817.5454,4267774.001,9.1,629825.0726,4267750.591,9,0,2,1,4.06659157239026e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,629825.0726,4267750.591,9,629832.687,4267727.183,8.9,0,2,1,4.06238257073822e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,629832.687,4267727.183,8.9,629840.2126,4267703.884,8.8,0,2,1,4.08422366955392e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,629840.2126,4267703.884,8.8,629847.8217,4267680.808,8.8,0,2,1,8.23118163240727e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,629847.8217,4267680.808,8.8,629855.2583,4267657.619,8.4,0,2,1,8.21152578381118e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,629855.2583,4267657.619,8.4,629862.6097,4267634.317,7.9,0,2,1,8.18361695607641e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,629862.6097,4267634.317,7.9,629865.0922,4267626.365,7.7,0,2,1,3.60028825448689e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,629865.0922,4267626.365,7.7,629873.8767,4267595.316,7.8,0,2,1,9.29726820190688e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,629873.8767,4267595.316,7.8,629882.0585,4267563.814,7.9,0,2,1,9.21724930992382e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,629882.0585,4267563.814,7.9,629887.4056,4267540.48,7.8,0,2,1,1.25316748053831e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,629887.4056,4267540.48,7.8,629891.9791,4267516.467,7.7,0,2,1,1.22725808943079e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,629891.9791,4267516.467,7.7,629896.0316,4267492.334,7.6,0,2,1,1.63462706288623e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,629896.0316,4267492.334,7.6,629899.3888,4267468.08,7.3,0,2,1,1.22510720894809e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,629899.3888,4267468.08,7.3,629902.3955,4267443.931,7.1,0,2,1,1.64361860969847e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,629902.3955,4267443.931,7.1,629904.618,4267419.769,7.1,0,2,1,1.648534531519e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,629904.618,4267419.769,7.1,629906.4046,4267395.6,7.3,0,2,1,1.65044958832696e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,629906.4046,4267395.6,7.3,629907.4869,4267371.863,7.7,0,2,1,1.26238745568615e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,629907.4869,4267371.863,7.7,629908.0409,4267348.451,8.1,0,2,1,1.28084695584838e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,629908.0409,4267348.451,8.1,629907.5455,4267325.244,8.2,0,2,1,8.61602836525778e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,629907.5455,4267325.244,8.2,629906.5272,4267302.028,8.3,0,2,1,8.60656858357748e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,629906.5272,4267302.028,8.3,629904.0399,4267278.012,8.6,0,2,1,8.2827166167488e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,629904.0399,4267278.012,8.6,629900.6847,4267253.76,9.1,0,2,1,8.16709427993345e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,629900.6847,4267253.76,9.1,629896.8883,4267229.833,9.7,0,2,1,8.25310269711574e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,629896.8883,4267229.833,9.7,629893.0029,4267206.016,10.4,0,2,1,1.24264783473527e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,629893.0029,4267206.016,10.4,629888.4184,4267182.299,10.7,0,2,1,1.24181397829518e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,629888.4184,4267182.299,10.7,629883.5725,4267158.577,10.8,0,2,1,1.23907101572465e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,629883.5725,4267158.577,10.8,629877.6826,4267134.728,11,0,2,1,1.22115782393064e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,629877.6826,4267134.728,11,629871.3586,4267110.76,11.2,0,2,1,1.21023366958924e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,629871.3586,4267110.76,11.2,629864.0723,4267086.999,11.3,0,2,1,8.04719435498264e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,629864.0723,4267086.999,11.3,629856.1722,4267063.45,11.2,0,2,1,8.05184009768621e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,629856.1722,4267063.45,11.2,629847.3898,4267040.553,11.3,0,2,1,8.15526245054805e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,629847.3898,4267040.553,11.3,629838.168,4267017.87,11.4,0,2,1,8.16806119492171e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,629838.168,4267017.87,11.4,629828.416,4266995.623,11.8,0,2,1,8.23253432371292e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,629828.416,4266995.623,11.8,629818.3989,4266973.594,12.3,0,2,1,4.13137537544499e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,629818.3989,4266973.594,12.3,629807.5902,4266951.996,12.7,0,2,1,4.13991695035975e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,629807.5902,4266951.996,12.7,629796.4274,4266930.725,12.9,0,2,1,4.16270489726925e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,629796.4274,4266930.725,12.9,629784.6472,4266909.888,13.2,0,2,1,8.35486510177994e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,629784.6472,4266909.888,13.2,629772.6891,4266889.271,13.5,0,2,1,8.39051843627304e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,629772.6891,4266889.271,13.5,629759.7758,4266868.415,13.3,0,2,1,8.15322247284222e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,629759.7758,4266868.415,13.3,629746.2559,4266847.328,12.9,0,2,1,1.19750686065053e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,629746.2559,4266847.328,12.9,629732.284,4266827.233,13.2,0,2,1,1.22564251820963e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,629732.284,4266827.233,13.2,629718.0434,4266807.578,13.7,0,2,1,1.23572423756353e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,629718.0434,4266807.578,13.7,629703.3687,4266787.804,13.7,0,2,1,1.21832617786476e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,629703.3687,4266787.804,13.7,629688.4325,4266768.026,13.4,0,2,1,1.21036683893774e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,629688.4325,4266768.026,13.4,629673.4926,4266748.471,13.4,0,2,1,1.21904073161454e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,629673.4926,4266748.471,13.4,629658.638,4266729.027,13.5,0,2,1,4.08686786407073e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,629658.638,4266729.027,13.5,629643.8687,4266709.696,13.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,629643.8687,4266709.696,13.7,629629.0957,4266690.587,13.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,629629.0957,4266690.587,13.9,629614.1448,4266671.698,14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,629614.1448,4266671.698,14,629599.1066,4266652.806,14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,629599.1066,4266652.806,14,629583.8976,4266633.69,13.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,629583.8976,4266633.69,13.6,629568.6068,4266614.24,13.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,629568.6068,4266614.24,13.1,629553.3069,4266595.345,12.9,0,2,1,4.1128940286457e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,629553.3069,4266595.345,12.9,629538.0016,4266576.782,13,0,2,1,4.15648444532314e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,629538.0016,4266576.782,13,629522.698,4266558.109,13.2,0,2,1,4.1418122107347e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,629522.698,4266558.109,13.2,629507.3943,4266539.436,13.4,0,2,1,8.2836170106852e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,629507.3943,4266539.436,13.4,629492.0995,4266520.208,13.2,0,2,1,8.13996573400025e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,629492.0995,4266520.208,13.2,629476.8083,4266500.758,12.8,0,2,1,8.08262681879916e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,629476.8083,4266500.758,12.8,629461.5115,4266481.641,12.7,0,2,1,8.16862204506801e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,629461.5115,4266481.641,12.7,629446.3855,4266462.748,12.7,0,2,1,8.26391977477255e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,629446.3855,4266462.748,12.7,629431.2611,4266443.745,12.8,0,2,1,8.23471365461912e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,629431.2611,4266443.745,12.8,629416.2257,4266424.632,13,0,2,1,8.22409426210778e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,629416.2257,4266424.632,13,629401.0994,4266405.74,13.1,0,2,1,1.23957409106891e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,629401.0994,4266405.74,13.1,629386.0602,4266386.849,13,0,2,1,1.65656155010017e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,629386.0602,4266386.849,13,629370.9355,4266367.846,12.9,0,2,1,1.64693694942013e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,629370.9355,4266367.846,12.9,629355.8126,4266348.732,12.8,0,2,1,1.64113706396466e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,629355.8126,4266348.732,12.8,629350.5997,4266342.21,12.8,0,2,1,4.79075833933466e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,629350.5997,4266342.21,12.8,629330.8613,4266317.361,13.2,0,2,1,9.45257949697892e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,629330.8613,4266317.361,13.2,629311.404,4266291.295,13.5,0,2,1,3.07422031512159e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,629311.404,4266291.295,13.5,629297.3428,4266271.199,13.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,629297.3428,4266271.199,13.6,629284.6033,4266250.236,13.5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,629284.6033,4266250.236,13.5,629272.4847,4266228.618,13.4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,629272.4847,4266228.618,13.4,629261.4172,4266206.684,13.3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,629261.4172,4266206.684,13.3,629250.9617,4266184.648,13.4,0,2,1,4.09996723798179e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,629250.9617,4266184.648,13.4,629241.5627,4266161.964,13.3,0,2,1,4.07253352770548e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,629241.5627,4266161.964,13.3,629232.7775,4266139.067,13.1,0,2,1,8.15495839921265e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,629232.7775,4266139.067,13.1,629225.2214,4266115.635,12.8,0,2,1,1.62458024745398e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,629225.2214,4266115.635,12.8,629218.279,4266091.991,12.6,0,2,1,1.62319242792679e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,629218.279,4266091.991,12.6,629212.6476,4266068.147,12.3,0,2,1,1.63248789942526e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,629212.6476,4266068.147,12.3,629207.6281,4266044.201,11.9,0,2,1,1.63468714180097e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,629207.6281,4266044.201,11.9,629203.6616,4266019.828,11.4,0,2,1,2.0244128357078e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,629203.6616,4266019.828,11.4,629200.1328,4265995.351,10.7,0,2,1,2.02104012880351e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,629200.1328,4265995.351,10.7,629197.3138,4265970.109,9.9,0,2,1,1.96758740071243e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,629197.3138,4265970.109,9.9,629194.7652,4265944.316,8.9,0,2,1,1.54214850176134e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,629194.7652,4265944.316,8.9,629192.2076,4265919.078,8.2,0,2,1,7.88115024927629e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,629192.2076,4265919.078,8.2,629189.6464,4265894.062,7.7,0,2,1,3.97584528473586e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,629189.6464,4265894.062,7.7,629186.9945,4265869.266,7.4,0,2,1,4.00981187171255e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,629186.9945,4265869.266,7.4,629184.3408,4265844.582,7.3,0,2,1,4.02786064116459e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,629184.3408,4265844.582,7.3,629181.6834,4265820.119,6.9,0,2,1,4.06341315102829e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,629181.6834,4265820.119,6.9,629179.1115,4265795.769,6.5,0,2,1,8.16691924245995e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,629179.1115,4265795.769,6.5,629176.0983,4265771.744,6.2,0,2,1,8.2595106223685e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,629176.0983,4265771.744,6.2,629172.8218,4265747.827,6,0,2,1,8.28435870035986e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,629172.8218,4265747.827,6,629168.7536,4265724.34,6.1,0,2,1,8.39053986281112e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,629168.7536,4265724.34,6.1,629164.1587,4265701.067,6.3,0,2,1,8.4306378017433e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,629164.1587,4265701.067,6.3,629158.2528,4265677.995,6.7,0,2,1,1.25948306996056e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,629158.2528,4265677.995,6.7,629151.5587,4265655.132,7.1,0,2,1,1.25913247419473e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,629151.5587,4265655.132,7.1,629143.6353,4265632.805,7.4,0,2,1,8.44108049360378e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,629143.6353,4265632.805,7.4,629135.1835,4265610.802,7.6,0,2,1,1.69697766669675e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,629135.1835,4265610.802,7.6,629125.0647,4265589.438,7.6,0,2,1,8.46056716727624e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,629125.0647,4265589.438,7.6,629114.0687,4265568.393,7.5,0,2,1,4.21146004701942e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,629114.0687,4265568.393,7.5,629102.1085,4265547.665,7.8,0,2,1,4.17841107989734e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,629102.1085,4265547.665,7.8,629089.7124,4265526.931,8.3,0,2,1,8.27723517208725e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,629089.7124,4265526.931,8.3,629076.5245,4265506.628,8.5,0,2,1,8.2606436515186e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,629076.5245,4265506.628,8.5,629062.8989,4265486.428,8.4,0,2,1,8.20833318291563e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,629062.8989,4265486.428,8.4,629048.5634,4265466.995,8.5,0,2,1,8.28184131279392e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,629048.5634,4265466.995,8.5,629033.9592,4265448.001,8.6,0,2,1,1.25210484093035e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,629033.9592,4265448.001,8.6,629019.0915,4265429.114,9,0,2,1,1.24790921909678e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,629019.0915,4265429.114,9,629004.2238,4265410.227,9.6,0,2,1,1.24769227408844e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,629004.2238,4265410.227,9.6,628989.4522,4265390.786,10.2,0,2,1,1.22833500087316e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,628989.4522,4265390.786,10.2,628974.684,4265371.123,10.8,0,2,1,1.21960097265308e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,628974.684,4265371.123,10.8,628960.8782,4265351.254,11.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,628960.8782,4265351.254,11.6,628947.4193,4265331.502,12.5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,628947.4193,4265331.502,12.5,628935.106,4265310.991,13.1,0,2,1,4.17874821824549e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,628935.106,4265310.991,13.1,628923.4064,4265290.268,13.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,628923.4064,4265290.268,13.6,628912.7689,4265268.563,14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,628912.7689,4265268.563,14,628902.5761,4265246.311,14.3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,628902.5761,4265246.311,14.3,628893.3458,4265223.851,14.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,628893.3458,4265223.851,14.6,628884.7273,4265201.291,14.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,628884.7273,4265201.291,14.9,628877.1639,4265178.193,15.2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,628877.1639,4265178.193,15.2,628870.3048,4265154.661,15.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,628870.3048,4265154.661,15.6,628864.7588,4265130.819,15.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,628864.7588,4265130.819,15.8,628859.8264,4265106.763,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,628859.8264,4265106.763,16,628856.1163,4265082.617,16.3,0,2,1,4.0930522186322e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,628856.1163,4265082.617,16.3,628853.0163,4265058.48,16.5,0,2,1,4.10919007082547e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,628853.0163,4265058.48,16.5,628850.975,4265033.584,16.7,0,2,1,8.0061010172558e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,628850.975,4265033.584,16.7,628849.5474,4265008.475,16.9,0,2,1,7.95226221999384e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,628849.5474,4265008.475,16.9,628849.0762,4264999.81,17,0,2,1,2.30444740917979e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,628849.0762,4264999.81,17,628848.2058,4264967.162,16.7,0,2,1,6.12356980781646e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,628848.2058,4264967.162,16.7,628847.3513,4264933.515,15.9,0,2,1,8.91085786837206e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,628847.3513,4264933.515,15.9,628846.888,4264908.089,14.8,0,2,1,1.17858627214996e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,628846.888,4264908.089,14.8,628846.5883,4264883.332,14.1,0,2,1,8.07450963704837e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,628846.5883,4264883.332,14.1,628846.2832,4264858.907,13.7,0,2,1,1.22800506617911e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,628846.2832,4264858.907,13.7,628845.802,4264834.59,13.4,0,2,1,1.23339396954359e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,628845.802,4264834.59,13.4,628845.2336,4264810.272,13.1,0,2,1,8.22151759723925e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,628845.2336,4264810.272,13.1,628844.4018,4264786.061,12.6,0,2,1,8.25402933823991e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,628844.4018,4264786.061,12.6,628843.4812,4264761.96,11.9,0,2,1,1.2433010365126e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,628843.4812,4264761.96,11.9,628843.1778,4264737.424,11.3,0,2,1,1.62966900756329e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,628843.1778,4264737.424,11.3,628843.1396,4264712.671,10.7,0,2,1,1.61546392438025e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,628843.1396,4264712.671,10.7,628843.1885,4264687.919,10,0,2,1,1.21153714450439e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,628843.1885,4264687.919,10,628843.2375,4264663.167,9.3,0,2,1,1.21153719000688e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,628843.2375,4264663.167,9.3,628842.9377,4264638.409,8.6,0,2,1,1.6149025154932e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
